table,record_id,change_kind,changed_fields,before_json,after_json
affiliations.csv,affiliation-C036-jonathas-assuncao-salvador-nery-de-castro-2022-12-30,updated,support;evidence_ids;decision_ids,"{""affiliation_id"": ""affiliation-C036-jonathas-assuncao-salvador-nery-de-castro-2022-12-30"", ""alternatives"": ""[]"", ""date_earliest"": """", ""date_latest"": """", ""date_status"": ""unresolved_personal_affiliation"", ""decision_ids"": ""C036"", ""end_exclusive"": ""2023-01-01"", ""evidence_ids"": ""C036"", ""party_id"": """", ""person_id"": ""person-jonathas-assuncao-salvador-nery-de-castro"", ""start_inclusive"": ""2022-12-30"", ""state"": ""UNKNOWN"", ""support"": ""Substantive searches did not establish temporally relevant personal affiliation; employer and nomination are not personal affiliation""}","{""affiliation_id"": ""affiliation-C036-jonathas-assuncao-salvador-nery-de-castro-2022-12-30"", ""alternatives"": ""[]"", ""date_earliest"": """", ""date_latest"": """", ""date_status"": ""unresolved_personal_affiliation"", ""decision_ids"": ""C036;V5W5D004"", ""end_exclusive"": ""2023-01-01"", ""evidence_ids"": ""C036;V5W5E004"", ""party_id"": """", ""person_id"": ""person-jonathas-assuncao-salvador-nery-de-castro"", ""start_inclusive"": ""2022-12-30"", ""state"": ""UNKNOWN"", ""support"": ""Newly retrieved issuer-authored Petrobras 2022 reference form version 7, available in Latibex September 21 2022, identifies the exact full name and Casa Civil office. Physical page 532 (printed page 527) records self-declared corporate independence, politically exposed person status and absence of specified convictions. Physical pages 526,538,572,574,575 add board appointment, committee/subordination information. None states personal party affiliation or non-affiliation. The N/A rows concern a different disclosure field and cannot be recoded as unaffiliated. Legacy Petrobras assembly link fails DNS; official August 15 2022 announcement confirms nomination only. Retain UNKNOWN for December 30-31 2022; these findings also cannot resolve March 30 2021 and are not backprojected there.""}"
affiliations.csv,affiliation-C044-helder-melillo-lopes-cunha-silva-2022-12-30,updated,support;evidence_ids;decision_ids,"{""affiliation_id"": ""affiliation-C044-helder-melillo-lopes-cunha-silva-2022-12-30"", ""alternatives"": ""[\""NOVO\"",\""UNAFFILIATED\""]"", ""date_earliest"": """", ""date_latest"": """", ""date_status"": ""adjudicated_registry_pending_departure"", ""decision_ids"": ""C044;C071"", ""end_exclusive"": ""2023-01-01"", ""evidence_ids"": ""C044;C071"", ""party_id"": ""NOVO"", ""person_id"": ""person-helder-melillo-lopes-cunha-silva"", ""start_inclusive"": ""2022-12-30"", ""state"": ""PARTY"", ""support"": ""Adjudicated primary formal-registry affiliation: official TSE row dates NOVO entry 2017-10-28 and retains REGULAR status and pending marker alongside departure field 2021-02-03. UNAFFILIATED alternative preserves departure interpretation; reason code2 and legacy date-field semantics remain unresolved. Not an assertion of a definitely voluntary request or exact legal certainty. Exact identity verified against official MDR2020 appointment by identifier hash.""}","{""affiliation_id"": ""affiliation-C044-helder-melillo-lopes-cunha-silva-2022-12-30"", ""alternatives"": ""[\""NOVO\"",\""UNAFFILIATED\""]"", ""date_earliest"": """", ""date_latest"": """", ""date_status"": ""adjudicated_registry_pending_departure"", ""decision_ids"": ""C044;C071;V5W5D001"", ""end_exclusive"": ""2023-01-01"", ""evidence_ids"": ""C044;C071;V5W5E001"", ""party_id"": ""NOVO"", ""person_id"": ""person-helder-melillo-lopes-cunha-silva"", ""start_inclusive"": ""2022-12-30"", ""state"": ""PARTY"", ""support"": ""Official TSE public client resolves cdMotivoDesfiliacao=2 as A pedido do eleitor, distinct from Expulsao=1 and Judicial=10. The same record-detail template binds the reason field through that enum and separately displays dtDesfiliacao and tsCadastroDesfiliacao. The party departure form sends its chosen date as dtDesfiliacao and warns that reason-2 departure is effectuated after elector notice to the electoral court. Thus a bare populated dtDesfiliacao does not by itself prove completed judicial termination. Retain the exact-identity NOVO entry 2017-10-28, dtDesfiliacao 2021-02-03, REGULAR status 1, pending marker 1, null cancellation/exclusion and null tsCadastroDesfiliacao. The decoded reason is a recorded request category, not independent proof of the signed request or court receipt. Historical migration and actual court-notice date remain unverified; primary NOVO and the credible UNAFFILIATED alternative both remain for December 30-31 2022. C071 is retained as the earlier research state, superseded here only on the decoded code and directly observed client field mapping.""}"
affiliations.csv,affiliation-C056-renato-de-lima-franca-2020-04-28,updated,evidence_ids;decision_ids,"{""affiliation_id"": ""affiliation-C056-renato-de-lima-franca-2020-04-28"", ""alternatives"": ""[]"", ""date_earliest"": """", ""date_latest"": """", ""date_status"": ""unresolved_personal_affiliation"", ""decision_ids"": ""C056"", ""end_exclusive"": ""2020-04-29"", ""evidence_ids"": ""C056"", ""party_id"": """", ""person_id"": ""person-renato-de-lima-franca"", ""start_inclusive"": ""2020-04-28"", ""state"": ""UNKNOWN"", ""support"": ""Substantive searches did not establish temporally relevant personal affiliation; employer and nomination are not personal affiliation""}","{""affiliation_id"": ""affiliation-C056-renato-de-lima-franca-2020-04-28"", ""alternatives"": ""[]"", ""date_earliest"": """", ""date_latest"": """", ""date_status"": ""unresolved_personal_affiliation"", ""decision_ids"": ""C056;V5W3D002"", ""end_exclusive"": ""2020-04-29"", ""evidence_ids"": ""C056;V5W3E002"", ""party_id"": """", ""person_id"": ""person-renato-de-lima-franca"", ""start_inclusive"": ""2020-04-28"", ""state"": ""UNKNOWN"", ""support"": ""Substantive searches did not establish temporally relevant personal affiliation; employer and nomination are not personal affiliation""}"
affiliations.csv,affiliation-C057-marcos-paulo-cardoso-coelho-da-silva-2020-02-14,updated,evidence_ids;decision_ids,"{""affiliation_id"": ""affiliation-C057-marcos-paulo-cardoso-coelho-da-silva-2020-02-14"", ""alternatives"": ""[]"", ""date_earliest"": """", ""date_latest"": """", ""date_status"": ""unresolved_personal_affiliation"", ""decision_ids"": ""C057"", ""end_exclusive"": ""2020-02-18"", ""evidence_ids"": ""C057"", ""party_id"": """", ""person_id"": ""person-marcos-paulo-cardoso-coelho-da-silva"", ""start_inclusive"": ""2020-02-14"", ""state"": ""UNKNOWN"", ""support"": ""Substantive searches did not establish temporally relevant personal affiliation; employer and nomination are not personal affiliation""}","{""affiliation_id"": ""affiliation-C057-marcos-paulo-cardoso-coelho-da-silva-2020-02-14"", ""alternatives"": ""[]"", ""date_earliest"": """", ""date_latest"": """", ""date_status"": ""unresolved_personal_affiliation"", ""decision_ids"": ""C057;V5W3D003"", ""end_exclusive"": ""2020-02-18"", ""evidence_ids"": ""C057;V5W3E003"", ""party_id"": """", ""person_id"": ""person-marcos-paulo-cardoso-coelho-da-silva"", ""start_inclusive"": ""2020-02-14"", ""state"": ""UNKNOWN"", ""support"": ""Substantive searches did not establish temporally relevant personal affiliation; employer and nomination are not personal affiliation""}"
affiliations.csv,affiliation-C058-sergio-jose-pereira-2021-03-30,updated,support;evidence_ids;decision_ids,"{""affiliation_id"": ""affiliation-C058-sergio-jose-pereira-2021-03-30"", ""alternatives"": ""[]"", ""date_earliest"": """", ""date_latest"": """", ""date_status"": ""unresolved_personal_affiliation"", ""decision_ids"": ""C058"", ""end_exclusive"": ""2021-04-01"", ""evidence_ids"": ""C058"", ""party_id"": """", ""person_id"": ""person-sergio-jose-pereira"", ""start_inclusive"": ""2021-03-30"", ""state"": ""UNKNOWN"", ""support"": ""Substantive searches did not establish temporally relevant personal affiliation; employer and nomination are not personal affiliation""}","{""affiliation_id"": ""affiliation-C058-sergio-jose-pereira-2021-03-30"", ""alternatives"": ""[]"", ""date_earliest"": """", ""date_latest"": """", ""date_status"": ""unresolved_personal_affiliation"", ""decision_ids"": ""C058;V5W4D001"", ""end_exclusive"": ""2021-04-01"", ""evidence_ids"": ""C058;V5W4E001"", ""party_id"": """", ""person_id"": ""person-sergio-jose-pereira"", ""start_inclusive"": ""2021-03-30"", ""state"": ""UNKNOWN"", ""support"": ""Substantive searches did not establish temporally relevant personal affiliation; employer and nomination are not personal affiliation; V5 original-source follow-up: CMB committee minute 57 of 2021-04-16 (visually inspected) identifies Sérgio José Pereira and the underlying SEI note 13261/2021/ME. Its favorable fiscal-council eligibility assessment covers professional experience, education and statutory impediments; it contains no explicit personal party declaration. Minute 69 is about successor Thiago Meirelles and cannot be attributed to Sérgio. No new evidence bounds his personal affiliation on March30–31.""}"
affiliations.csv,affiliation-C059-jonathas-2021,updated,support;evidence_ids;decision_ids,"{""affiliation_id"": ""affiliation-C059-jonathas-2021"", ""alternatives"": ""[]"", ""date_earliest"": """", ""date_latest"": """", ""date_status"": ""unresolved_personal_affiliation"", ""decision_ids"": ""C036;C059"", ""end_exclusive"": ""2021-03-31"", ""evidence_ids"": ""C036;C059"", ""party_id"": """", ""person_id"": ""person-jonathas-assuncao-salvador-nery-de-castro"", ""start_inclusive"": ""2021-03-30"", ""state"": ""UNKNOWN"", ""support"": ""Substantive searches did not establish temporally relevant personal affiliation; employer and nomination are not personal affiliation""}","{""affiliation_id"": ""affiliation-C059-jonathas-2021"", ""alternatives"": ""[]"", ""date_earliest"": """", ""date_latest"": """", ""date_status"": ""unresolved_personal_affiliation"", ""decision_ids"": ""C036;C059;V5W4D003"", ""end_exclusive"": ""2021-03-31"", ""evidence_ids"": ""C036;C059;V5W4E003"", ""party_id"": """", ""person_id"": ""person-jonathas-assuncao-salvador-nery-de-castro"", ""start_inclusive"": ""2021-03-30"", ""state"": ""UNKNOWN"", ""support"": ""Substantive searches did not establish temporally relevant personal affiliation; employer and nomination are not personal affiliation; V5 new pre-service personnel channel: public mirror of Terracap eligibility minute dated2019-10-16 names Jonathas and case00111-00010585/2019-82, declaration and unspecified negative certificates including TSE. Neither the certificate type nor an explicit affiliation statement is reproduced. Header says19th meeting while footer says17th; original Terracap archive returns403. This is a source-discovery/limitation record, not a verified original or proof of nonaffiliation. W5 independently reviewed the 2022 Petrobras issuer filing; independence/PEP declarations likewise do not establish the March2021 personal party state.""}"
affiliations.csv,affiliation-C060-luiz-pontel-de-souza-2020-04-24,updated,evidence_ids;decision_ids,"{""affiliation_id"": ""affiliation-C060-luiz-pontel-de-souza-2020-04-24"", ""alternatives"": ""[]"", ""date_earliest"": """", ""date_latest"": """", ""date_status"": ""unresolved_personal_affiliation"", ""decision_ids"": ""C060"", ""end_exclusive"": ""2020-04-29"", ""evidence_ids"": ""C060"", ""party_id"": """", ""person_id"": ""person-luiz-pontel-de-souza"", ""start_inclusive"": ""2020-04-24"", ""state"": ""UNKNOWN"", ""support"": ""Substantive searches did not establish temporally relevant personal affiliation; employer and nomination are not personal affiliation""}","{""affiliation_id"": ""affiliation-C060-luiz-pontel-de-souza-2020-04-24"", ""alternatives"": ""[]"", ""date_earliest"": """", ""date_latest"": """", ""date_status"": ""unresolved_personal_affiliation"", ""decision_ids"": ""C060;V5W3D001"", ""end_exclusive"": ""2020-04-29"", ""evidence_ids"": ""C060;V5W3E001"", ""party_id"": """", ""person_id"": ""person-luiz-pontel-de-souza"", ""start_inclusive"": ""2020-04-24"", ""state"": ""UNKNOWN"", ""support"": ""Substantive searches did not establish temporally relevant personal affiliation; employer and nomination are not personal affiliation""}"
affiliations.csv,affiliation-C063-otavio-brandelli-2021-03-30,updated,support;evidence_ids;decision_ids,"{""affiliation_id"": ""affiliation-C063-otavio-brandelli-2021-03-30"", ""alternatives"": ""[]"", ""date_earliest"": """", ""date_latest"": """", ""date_status"": ""unresolved_personal_affiliation"", ""decision_ids"": ""C063;C072"", ""end_exclusive"": ""2021-03-31"", ""evidence_ids"": ""C063;C072"", ""party_id"": """", ""person_id"": ""person-otavio-brandelli"", ""start_inclusive"": ""2021-03-30"", ""state"": ""UNKNOWN"", ""support"": ""Substantive searches did not establish temporally relevant personal affiliation; employer and nomination are not personal affiliation""}","{""affiliation_id"": ""affiliation-C063-otavio-brandelli-2021-03-30"", ""alternatives"": ""[]"", ""date_earliest"": """", ""date_latest"": """", ""date_status"": ""unresolved_personal_affiliation"", ""decision_ids"": ""C063;C072;V5W4D002"", ""end_exclusive"": ""2021-03-31"", ""evidence_ids"": ""C063;C072;V5W4E002"", ""party_id"": """", ""person_id"": ""person-otavio-brandelli"", ""start_inclusive"": ""2021-03-30"", ""state"": ""UNKNOWN"", ""support"": ""Substantive searches did not establish temporally relevant personal affiliation; employer and nomination are not personal affiliation; V5 original-source follow-up: original Senate MSF14/2021 dossier (MRE CV, dm8953346) and committee report dm8986660 establish identity/career, including birthplace Garibaldi/RS; neither states personal affiliation. New scoped Garibaldi public TSE scan:39 party queries,3030 rows,all successful,no exact target. Birthplace does not establish electoral domicile and current municipal regular-record absence is not historical nonaffiliation. The service-sensitivity outgoing state stays UNKNOWN.""}"
affiliations.csv,affiliation-C075-ana-psdb,updated,support;evidence_ids;decision_ids,"{""affiliation_id"": ""affiliation-C075-ana-psdb"", ""alternatives"": ""[]"", ""date_earliest"": ""2013-10-02"", ""date_latest"": ""2013-10-02"", ""date_status"": ""historical_entry_and_adjudicated_continuity"", ""decision_ids"": ""C073;C075"", ""end_exclusive"": ""2026-03-20"", ""evidence_ids"": ""C073;C075"", ""party_id"": ""PSDB"", ""person_id"": ""person-ana-carla-machado-lopes"", ""start_inclusive"": ""2015-01-01"", ""state"": ""PARTY"", ""support"": ""Historical dated affiliation row, contextual identity adjudication and forward continuity; not a current certificate""}","{""affiliation_id"": ""affiliation-C075-ana-psdb"", ""alternatives"": ""[]"", ""date_earliest"": ""2013-10-02"", ""date_latest"": ""2013-10-02"", ""date_status"": ""historical_entry_and_adjudicated_continuity"", ""decision_ids"": ""C073;C075;V5W7D003"", ""end_exclusive"": ""2026-03-20"", ""evidence_ids"": ""C073;C075;V5W7E005"", ""party_id"": ""PSDB"", ""person_id"": ""person-ana-carla-machado-lopes"", ""start_inclusive"": ""2015-01-01"", ""state"": ""PARTY"", ""support"": ""Historical dated affiliation row, contextual identity adjudication and forward continuity; not a current certificate; retained after scoped official historical SGIP review, whose officer-only non-match is not affiliation evidence""}"
affiliations.csv,affiliation-b2eb8d8beb97,updated,support;date_earliest;evidence_ids;decision_ids,"{""affiliation_id"": ""affiliation-b2eb8d8beb97"", ""alternatives"": ""[\""PP\"", \""UNAFFILIATED\""]"", ""date_earliest"": ""2020-08-27"", ""date_latest"": ""2020-09-19"", ""date_status"": ""bounded_date_convention"", ""decision_ids"": ""PERSON-CONTINUITY-REVIEW;R17"", ""end_exclusive"": ""2020-09-19"", ""evidence_ids"": ""AFF-013;AFF-014;AFF-015;AFF-055;AFF-056;BOL-E01;BOL-E02;BOL-E18"", ""party_id"": ""PP"", ""person_id"": ""person-87ad75f8d2f9"", ""start_inclusive"": ""2019-01-01"", ""state"": ""PARTY"", ""support"": ""dated assertion plus targeted-search continuity""}","{""affiliation_id"": ""affiliation-b2eb8d8beb97"", ""alternatives"": ""[\""PP\"", \""UNAFFILIATED\""]"", ""date_earliest"": ""2020-09-04"", ""date_latest"": ""2020-09-19"", ""date_status"": ""bounded_date_convention"", ""decision_ids"": ""PERSON-CONTINUITY-REVIEW;R17;V5W6D02"", ""end_exclusive"": ""2020-09-19"", ""evidence_ids"": ""AFF-013;AFF-014;AFF-015;AFF-055;AFF-056;BOL-E01;BOL-E02;BOL-E18;V5W6E03;V5W6E07;V5W6E09;V5W6E10"", ""party_id"": ""PP"", ""person_id"": ""person-87ad75f8d2f9"", ""start_inclusive"": ""2019-01-01"", ""state"": ""PARTY"", ""support"": ""contemporary_positive_and_completed_departure_observations_with_narrowed_date_bounds""}"
affiliations.csv,affiliation-f17728f50dd7,updated,support;date_earliest;evidence_ids;decision_ids,"{""affiliation_id"": ""affiliation-f17728f50dd7"", ""alternatives"": ""[\""PP\"", \""UNAFFILIATED\""]"", ""date_earliest"": ""2020-08-27"", ""date_latest"": ""2020-09-19"", ""date_status"": ""bounded_date_convention"", ""decision_ids"": ""PERSON-CONTINUITY-REVIEW;R17"", ""end_exclusive"": ""2022-03-28"", ""evidence_ids"": ""AFF-013;AFF-014;AFF-015;AFF-055;AFF-056;BOL-E01;BOL-E02;BOL-E18"", ""party_id"": """", ""person_id"": ""person-87ad75f8d2f9"", ""start_inclusive"": ""2020-09-19"", ""state"": ""UNAFFILIATED"", ""support"": ""dated assertion plus targeted-search continuity""}","{""affiliation_id"": ""affiliation-f17728f50dd7"", ""alternatives"": ""[\""PP\"", \""UNAFFILIATED\""]"", ""date_earliest"": ""2020-09-04"", ""date_latest"": ""2020-09-19"", ""date_status"": ""bounded_date_convention"", ""decision_ids"": ""PERSON-CONTINUITY-REVIEW;R17;V5W6D02"", ""end_exclusive"": ""2022-03-28"", ""evidence_ids"": ""AFF-013;AFF-014;AFF-015;AFF-055;AFF-056;BOL-E01;BOL-E02;BOL-E18;V5W6E03;V5W6E07;V5W6E09;V5W6E10"", ""party_id"": """", ""person_id"": ""person-87ad75f8d2f9"", ""start_inclusive"": ""2020-09-19"", ""state"": ""UNAFFILIATED"", ""support"": ""contemporary_positive_and_completed_departure_observations_with_narrowed_date_bounds""}"
change_search_register.csv,person-1c11e767f427,updated,search_scope;evidence_ids;result;coverage_limit,"{""coverage_limit"": ""Local targeted contradiction screen; not a claim of exhaustive external web or registry search; unknown retained where no observation exists"", ""evidence_ids"": ""AFF-044;BOL-E07;BOL-E08;C061;LEG-5b2c802041f5"", ""merged_service_end"": ""2023-01-01"", ""merged_service_start"": ""2022-05-11"", ""person_id"": ""person-1c11e767f427"", ""person_name"": ""Adolfo Sachsida"", ""result"": ""primary_adjudication_with_source_specific_evidence_and_retained_alternatives"", ""search_date"": ""2026-09-10"", ""search_scope"": ""all pinned Atlas person-party rows; all prior observations across portfolios; targeted affiliation discrepancy/evidence ledgers; explicit research corrections when present"", ""search_terms"": ""Adolfo Sachsida; partido; filiação; desfiliação; troca; expulsão""}","{""coverage_limit"": ""Scoped current TSE lists are not an exhaustive historical negative. Exact old withdrawal dates unavailable for Marinho and Damares; report-based bounds retained. Sachsida official historical entry and successor record support continuity, not a day-by-day2022 certificate."", ""evidence_ids"": ""AFF-044;BOL-E07;BOL-E08;C061;LEG-5b2c802041f5;V5W6E01;V5W6E02"", ""merged_service_end"": ""2023-01-01"", ""merged_service_start"": ""2022-05-11"", ""person_id"": ""person-1c11e767f427"", ""person_name"": ""Adolfo Sachsida"", ""result"": ""resolved_official_registry_historical_membership"", ""search_date"": ""2026-09-10"", ""search_scope"": ""all pinned Atlas person-party rows; all prior observations across portfolios; targeted affiliation discrepancy/evidence ledgers; explicit research corrections when present; v5 official TSE historical fields; public Filia client semantics; official identity cross-check; Senado timeline conflicts; newer contemporary positive observations and direct party statements"", ""search_terms"": ""Adolfo Sachsida; partido; filiação; desfiliação; troca; expulsão""}"
change_search_register.csv,person-20d6d1c35408,updated,search_scope;evidence_ids;result;coverage_limit,"{""coverage_limit"": ""Local targeted contradiction screen; not a claim of exhaustive external web or registry search; unknown retained where no observation exists"", ""evidence_ids"": ""AFF-024;AFF-025;BOL-E12;BOL-E13"", ""merged_service_end"": ""2022-03-31"", ""merged_service_start"": ""2020-02-11"", ""person_id"": ""person-20d6d1c35408"", ""person_name"": ""Rogério Marinho"", ""result"": ""primary_adjudication_with_source_specific_evidence_and_retained_alternatives"", ""search_date"": ""2026-09-10"", ""search_scope"": ""all pinned Atlas person-party rows; all prior observations across portfolios; targeted affiliation discrepancy/evidence ledgers; explicit research corrections when present"", ""search_terms"": ""Rogério Marinho; partido; filiação; desfiliação; troca; expulsão""}","{""coverage_limit"": ""Scoped current TSE lists are not an exhaustive historical negative. Exact old withdrawal dates unavailable for Marinho and Damares; report-based bounds retained. Sachsida official historical entry and successor record support continuity, not a day-by-day2022 certificate."", ""evidence_ids"": ""AFF-024;AFF-025;BOL-E12;BOL-E13;V5W6E04;V5W6E05;V5W6E06;V5W6E08;V5W6E09;V5W6E10"", ""merged_service_end"": ""2022-03-31"", ""merged_service_start"": ""2020-02-11"", ""person_id"": ""person-20d6d1c35408"", ""person_name"": ""Rogério Marinho"", ""result"": ""narrowed_bounded_departure_with_primary_date_unchanged"", ""search_date"": ""2026-09-10"", ""search_scope"": ""all pinned Atlas person-party rows; all prior observations across portfolios; targeted affiliation discrepancy/evidence ledgers; explicit research corrections when present; v5 official TSE historical fields; public Filia client semantics; official identity cross-check; Senado timeline conflicts; newer contemporary positive observations and direct party statements"", ""search_terms"": ""Rogério Marinho; partido; filiação; desfiliação; troca; expulsão""}"
change_search_register.csv,person-87ad75f8d2f9,updated,search_scope;evidence_ids;result;coverage_limit,"{""coverage_limit"": ""Local targeted contradiction screen; not a claim of exhaustive external web or registry search; unknown retained where no observation exists"", ""evidence_ids"": ""AFF-013;AFF-014;AFF-015;AFF-055;AFF-056;BOL-E01;BOL-E02;BOL-E18"", ""merged_service_end"": ""2022-03-31"", ""merged_service_start"": ""2019-01-01"", ""person_id"": ""person-87ad75f8d2f9"", ""person_name"": ""Damares Alves"", ""result"": ""primary_adjudication_with_source_specific_evidence_and_retained_alternatives"", ""search_date"": ""2026-09-10"", ""search_scope"": ""all pinned Atlas person-party rows; all prior observations across portfolios; targeted affiliation discrepancy/evidence ledgers; explicit research corrections when present"", ""search_terms"": ""Damares Alves; partido; filiação; desfiliação; troca; expulsão""}","{""coverage_limit"": ""Scoped current TSE lists are not an exhaustive historical negative. Exact old withdrawal dates unavailable for Marinho and Damares; report-based bounds retained. Sachsida official historical entry and successor record support continuity, not a day-by-day2022 certificate."", ""evidence_ids"": ""AFF-013;AFF-014;AFF-015;AFF-055;AFF-056;BOL-E01;BOL-E02;BOL-E18;V5W6E03;V5W6E07;V5W6E09;V5W6E10"", ""merged_service_end"": ""2022-03-31"", ""merged_service_start"": ""2019-01-01"", ""person_id"": ""person-87ad75f8d2f9"", ""person_name"": ""Damares Alves"", ""result"": ""narrowed_bounded_departure_with_primary_date_unchanged"", ""search_date"": ""2026-09-10"", ""search_scope"": ""all pinned Atlas person-party rows; all prior observations across portfolios; targeted affiliation discrepancy/evidence ledgers; explicit research corrections when present; v5 official TSE historical fields; public Filia client semantics; official identity cross-check; Senado timeline conflicts; newer contemporary positive observations and direct party statements"", ""search_terms"": ""Damares Alves; partido; filiação; desfiliação; troca; expulsão""}"
completion_case_review.csv,R16,updated,reviewed_finding;primary_adjudication;decision_ids;evidence_ids,"{""administration_id"": ""bolsonaro"", ""case_id"": ""R16"", ""change_dimensions"": ""personal_affiliation;date"", ""decision_ids"": ""R16"", ""evidence_ids"": ""AFF-024;AFF-025;BOL-E12;BOL-E13"", ""primary_adjudication"": ""Primary June 18 2020; admissible February 12-June 18 range preserved."", ""residual_dependency"": ""transition-person-20d6d1c35408"", ""review_basis"": ""Underlying inherited assertions and source-specific completion decisions; exact requested case_change_dimensions.csv unavailable"", ""reviewed_finding"": ""PSDB departure is bounded, despite conflicting retrospective reports."", ""subjects"": ""Rogério Marinho""}","{""administration_id"": ""bolsonaro"", ""case_id"": ""R16"", ""change_dimensions"": ""personal_affiliation;date"", ""decision_ids"": ""R16;V5W6D03"", ""evidence_ids"": ""AFF-024;AFF-025;BOL-E12;BOL-E13;V5W6E04;V5W6E05;V5W6E06;V5W6E08;V5W6E09;V5W6E10"", ""primary_adjudication"": ""Primary June18 unchanged; former February12 lower bound superseded; exact withdrawal day remains unresolved."", ""residual_dependency"": ""transition-person-20d6d1c35408"", ""review_basis"": ""Underlying inherited assertions and source-specific completion decisions; exact requested case_change_dimensions.csv unavailable"", ""reviewed_finding"": ""PSDB departure newly bounded June16–18 2020 from contemporary June15 personal-membership observation and June19 earlier-departure report."", ""subjects"": ""Rogério Marinho""}"
completion_case_review.csv,R17,updated,reviewed_finding;primary_adjudication;decision_ids;evidence_ids,"{""administration_id"": ""bolsonaro"", ""case_id"": ""R17"", ""change_dimensions"": ""personal_affiliation;date"", ""decision_ids"": ""R17"", ""evidence_ids"": ""AFF-013;AFF-014;AFF-015;AFF-055;AFF-056;BOL-E01;BOL-E02;BOL-E18"", ""primary_adjudication"": ""Primary September 19 2020 within August 27-September 19 bounds."", ""residual_dependency"": ""transition-person-87ad75f8d2f9"", ""review_basis"": ""Underlying inherited assertions and source-specific completion decisions; exact requested case_change_dimensions.csv unavailable"", ""reviewed_finding"": ""PP departure in 2020 supersedes stale 2021 recollection; Republicanos entry March 28 2022."", ""subjects"": ""Damares Alves""}","{""administration_id"": ""bolsonaro"", ""case_id"": ""R17"", ""change_dimensions"": ""personal_affiliation;date"", ""decision_ids"": ""R17;V5W6D02"", ""evidence_ids"": ""AFF-013;AFF-014;AFF-015;AFF-055;AFF-056;BOL-E01;BOL-E02;BOL-E18;V5W6E03;V5W6E07;V5W6E09;V5W6E10"", ""primary_adjudication"": ""Primary September19 unchanged; admissible September4–19 replaces August27–September19."", ""residual_dependency"": ""transition-person-87ad75f8d2f9"", ""review_basis"": ""Underlying inherited assertions and source-specific completion decisions; exact requested case_change_dimensions.csv unavailable"", ""reviewed_finding"": ""PP at entry corroborated by September3 2020 BBC since1995 observation; departure narrowed; Republicanos historical entry verified by TSE."", ""subjects"": ""Damares Alves""}"
completion_case_review.csv,R26,updated,reviewed_finding;primary_adjudication;decision_ids;evidence_ids;residual_dependency,"{""administration_id"": ""bolsonaro"", ""case_id"": ""R26"", ""change_dimensions"": ""personal_affiliation;organizational_event"", ""decision_ids"": ""R26;C061"", ""evidence_ids"": ""AFF-044;BOL-E07;BOL-E08;C061;LEG-5b2c802041f5"", ""primary_adjudication"": ""Positive dated DEM observation supports primary; no conclusive personal exit fact."", ""residual_dependency"": ""Unaffiliated alternative would remove União May 11-December 31 2022"", ""review_basis"": ""Underlying inherited assertions and source-specific completion decisions; exact requested case_change_dimensions.csv unavailable"", ""reviewed_finding"": ""Primary DEM-to-União continuity retained with explicit contrary historical non-affiliation assertions."", ""subjects"": ""Adolfo Sachsida""}","{""administration_id"": ""bolsonaro"", ""case_id"": ""R26"", ""change_dimensions"": ""personal_affiliation;organizational_event"", ""decision_ids"": ""R26;C061;V5W6D01"", ""evidence_ids"": ""AFF-044;BOL-E07;BOL-E08;C061;LEG-5b2c802041f5;V5W6E01;V5W6E02"", ""primary_adjudication"": ""UNIAO throughout actual2022 service supported by historical membership field, exact official identity and merger continuity; contradictory compilation assertions retained but not selected as viable alternatives."", ""residual_dependency"": """", ""review_basis"": ""Underlying inherited assertions and source-specific completion decisions; exact requested case_change_dimensions.csv unavailable"", ""reviewed_finding"": ""Exact-identity official TSE historical2013 membership in successor UNIAO supersedes nonaffiliation alternative."", ""subjects"": ""Adolfo Sachsida""}"
completion_research_register.csv,V5W6-search-person-1c11e767f427,added,research_id;dependency_id;person_name;service_intervals;name_variants;query_family;saved_result_files;source_review_finding;unresolved_fact;search_date;completion_status,null,"{""completion_status"": ""resolved_official_registry_historical_membership"", ""dependency_id"": ""person-1c11e767f427"", ""name_variants"": ""Adolfo Sachsida"", ""person_name"": ""Adolfo Sachsida"", ""query_family"": ""Official TSE scoped historical membership fields; identity records; public client source semantics; official parliamentary affiliation chronology; targeted contemporary positive and departure reports"", ""research_id"": ""V5W6-search-person-1c11e767f427"", ""saved_result_files"": ""research/refinement_v5/worker_6_bolsonaro_affiliations/RESEARCH.md;research/refinement_v5/worker_6_bolsonaro_affiliations/sources/tse_DF_72.json"", ""search_date"": ""2026-09-10"", ""service_intervals"": ""2022-05-11/2023-01-01"", ""source_review_finding"": ""Supersede C061/R26 residual UNAFFILIATED alternative for Sachsida. Exact identifier in TCU bulletin matches the TSE official UNIAO record, whose historical entry is May27 2013, status REGULAR, no departure/cancellation/exclusion and no pending marker. MME identifies the same public officeholder. Together with independently dated2017 DEM membership, the unchanged historical entry in successor registry directly supports continuing predecessor membership through February8 2022 merger and ministerial service. Atlas sfp and Spanish/German historical no-party labels remain retained conflicting source assertions, but no longer credible competing trajectories against exact-person official historical record. Academic2024 DEM label remains obsolete and non-independent. This does not call the2026 extract a contemporaneous2022 certificate or prove arbitrary unrecorded events impossible; apply declared historical-observation continuity with targeted contradictory-event search, now backed by registry evidence. No service dates changed."", ""unresolved_fact"": """"}"
